h	r	t
20524593	1	16
20544720	1	88
20530907	1	210
20562793	1	150
8009400000000	1	85
20423650	1	76
20423476	1	100
20513009	1	273
41554618334	1	154
11944906150	1	145
20452827	1	268
20532826	1	130
20549862	1	279
20452889	1	214
20559724	1	66
52742676708	1	269
20523985	1	80
4719360000000	1	2333
20383558	1	21
20572044	1	1028
20459932	1	50
20459840	1	144
20301163	1	1150
41554683295	1	154
20546960	1	50
20569020	1	1476
20395414	1	96
20559427	1	260
20550158	1	288
20228378	1	40
20504052	1	27
20559571	1	456
26333007974	1	38
16379130118	1	160
20493936	1	56
20405502	1	196
20543662	1	124
41554628562	1	154
4716180000000	1	171
20228347	1	81
4901980000000	1	90
20555139	1	262
20553364	1	555
45056819	1	188
20434090	1	37
20382001	1	72
20521172	1	144
20521165	1	50
20370206	1	72
20369781	1	123
20393854	1	81
20542023	1	155
20521936	1	63
20521912	1	58
20488093	1	51
20175313	1	111
20565329	1	82
70450113285	1	75
20436544	1	578
4908730000000	1	80
20563387	1	650
20522582	1	67
20373917	1	264
4971720000000	1	174
20559588	1	95
20559519	1	153
47400130401	1	163
20571962	1	84
20571344	1	600
20519599	1	182
20572006	1	1460
4716770000000	1	145
20570095	1	3333
80576080590	1	69
20471521	1	686
20087920	1	246
20565671	1	295
82228266284	1	200
20565190	1	60
8005990000000	1	49
20568351	1	712
15000026028	1	160
71099006037	1	135
20542955	1	106
20562656	1	1508
20558994	1	877
20565084	1	120
20571238	1	90
20571221	1	30
20571627	1	768
36000414110	1	65
20521950	1	53
20524135	1	64
20524128	1	86
20524142	1	32
20524159	1	64
20526535	1	256
20388317	1	200
20485269	1	30
20543822	1	137
20524777	1	21
20091736	1	551
41554513516	1	154
20550189	1	397
20514921	1	300
45040726	1	188
20545604	1	48
71153664463	1	108
20087968	1	165
20532376	1	15
20394738	1	62
20549886	1	419
20546779	1	250
20561475	1	270
20527273	1	210
20553135	1	71
20534967	1	1014
65300007739	1	91
20533403	1	550
20517625	1	180
41554689945	1	195
20457372	1	143
20512873	1	400
20545772	1	90
20510107	1	65
20433871	1	114
50481507	1	60
76174841213	1	125
62338057620	1	76
6665200000000	1	66
20558321	1	40
20390747	1	40
41554616361	1	182
20137045	1	26
20521646	1	606
20548926	1	1250
20565237	1	123
20569167	1	76
20543693	1	136
20543686	1	136
20557331	1	250
20215460	1	104
20123963	1	20
20544188	1	260
20506155	1	165
41554683325	1	154
28851030090	1	126
93818004339	1	220
93818004346	1	98
20541194	1	71
15000761639	1	34
15000761400	1	120
20543198	1	528
20485245	1	90
20229771	1	23
20229764	1	21
20570828	1	70
71463040049	1	123
20159665	1	171
20519902	1	154
20565428	1	457
20519780	1	137
20446000	1	63
35496006601	1	81
35496006403	1	104
20530914	1	210
82228266291	1	200
20558574	1	55
20436377	1	604
20555160	1	276
20247836	1	217
4717910000000	1	611
8801500000000	1	144
20544294	1	603
20391669	1	350
82228266369	1	148
6921640000000	1	190
20459895	1	15
20454456	1	12
20448479	1	238
20523794	1	160
20550974	1	2200
15000765002	1	136
15000761714	1	222
20549633	1	742
20527914	1	1101
41554692662	1	170
44738102377	1	48
20504076	1	172
20428150	1	660
20543174	1	280
20569112	1	190
20522445	1	1295
20569044	1	643
20557164	1	473
712067000000	1	256
20527693	1	200
4957590000000	1	174
15000021283	1	171
40508383069	1	51
20565480	1	900
20487560	1	375
65300051053	1	61
20076825	1	97
4718470000000	1	80
20568719	1	85
20530709	1	75
2270040000000	1	177
20444075	1	140
20519674	1	308
20100360	1	106
20373818	1	58
20544164	1	153
4717240000000	1	523
20548643	1	1301
20557263	1	512
20521561	1	315
20494278	1	520
20458263	1	33
71153656765	1	99
20548612	1	294
4893530000000	1	143
758913000000	1	140
20539269	1	150
41554613995	1	154
20564384	1	271
730522000000	1	305
28851030137	1	155
20543150	1	60
20090890	1	66
20457969	1	33
20370176	1	95
20524005	1	480
71463014385	1	69
20569129	1	57
20543259	1	160
20494902	1	280
20555641	1	350
20526580	1	128
20526641	1	128
20359485	1	160
20089917	1	55
26333004270	1	155
20562717	1	500
2200090000000	1	247
82984258820	1	142
82984258042	1	190
9400590000000	1	132
20369798	1	665
4977620000000	1	80
20559199	1	188
4716050000000	1	100
20537685	1	40
20543471	1	150
20513085	1	600
20495046	1	300
20493639	1	75
20526689	1	330
20564797	1	200
4950480000000	1	264
20493844	1	32
20521141	1	126
20531195	1	120
6908330000000	1	140
20543037	1	112
20558109	1	249
20499600	1	604
20519360	1	426
20228255	1	27
20227715	1	38
82228266031	1	148
20514754	1	350
20519803	1	274
20467227	1	98
20556020	1	90
20493882	1	99
20528706	1	65
20565596	1	71
4901830000000	1	57
82228266093	1	91
20493899	1	22
20556976	1	538
20539252	1	70
20153366	1	53
20532802	1	169
74570146000	1	68
20537524	1	160
4717800000000	1	63
82984258110	1	142
89782000804	1	34
65300011101	1	92
65300011118	1	92
41554628500	1	154
20568924	1	1494
20530761	1	350
2110030000000	1	2714
20493677	1	49
20557805	1	50
20561024	1	88
20566128	1	460
20555269	1	1187
20570521	1	305
11797210046	1	847
20537609	1	55
20518196	1	41
20554729	1	946
20556440	1	672
20550547	1	562
20527068	1	153
20521349	1	45
4713870000000	1	95
4719180000000	1	130
20524814	1	440
20560690	1	300
20541729	1	125
20519520	1	364
37000005926	1	36
20526757	1	110
20521431	1	40
20556686	1	16
8410700000000	1	765
20531188	1	120
20553449	1	288
34223097165	1	70
20556136	1	83
20531751	1	255
8888060000000	1	106
84902762013	1	200
20543808	1	137
20459833	1	65
20089269	1	55
20543211	1	60
15000027063	1	320
3321670000000	1	60
20459741	1	52
20548063	1	2000
20556662	1	23
20526672	1	110
71463032327	1	46
20560010	1	35
20523954	1	132
20563226	1	137
65300010944	1	92
75272068386	1	94
78895390032	1	750
20569150	1	38
20537333	1	85
20547981	1	55
20568627	1	180
20405717	1	92
20531782	1	280
20534073	1	178
20544928	1	105
20494063	1	64
41554689921	1	97
41554690040	1	97
20554484	1	65
20457228	1	110
20566210	1	23
20559311	1	62
26333007998	1	80
20285029	1	91
20494964	1	90
20429102	1	225
4712560000000	1	45
20508906	1	276
20400989	1	40
20562748	1	288
71153666085	1	50
71153660335	1	94
4904250000000	1	300
20540289	1	429
20547950	1	120
30986037141	1	180
39101046938	1	96
75847490918	1	110
40508761126	1	19
20565282	1	82
41554676617	1	142
20544690	1	80
20571191	1	156
41554615968	1	154
20566456	1	45
20352721	1	520
26333007912	1	67
20571566	1	72
20543372	1	272
20553869	1	1476
20089245	1	33
20397685	1	841
20545055	1	400
20525064	1	614
4970630000000	1	101
41554676693	1	284
20529284	1	165
20564568	1	104
20522483	1	340
35496001323	1	132
20545406	1	84
9557450000000	1	74
89782010834	1	40
20543167	1	120
20153984	1	71
20382506	1	64
4906680000000	1	40
65300050650	1	75
20565909	1	260
20561512	1	180
20555887	1	620
20460723	1	85
39101046037	1	110
41554696349	1	121
20544751	1	110
20561499	1	132
3283840000000	1	135
20544461	1	666
20565732	1	130
20424282	1	192
20543242	1	88
20514631	1	295
4969130000000	1	388
20546472	1	160
4717630000000	1	299
20546663	1	150
20524616	1	81
35496001811	1	78
20560492	1	160
4714450000000	1	74
20506872	1	140
20539344	1	148
4719550000000	1	340
20507114	1	160
20519667	1	154
20553340	1	1700
20532871	1	136
20524197	1	97
41554690163	1	97
15000026042	1	160
20351458	1	651
2210080000000	1	194
20554439	1	130
8016040000000	1	33
71099006044	1	135
82228266079	1	137
41554689938	1	195
20565602	1	142
3166930000000	1	79
20561109	1	99
20560737	1	110
20519704	1	120
20558543	1	1600
8005510000000	1	530
64045276	1	213
70950646009	1	237
20360214	1	30
20548018	1	58
20449773	1	200
82228266116	1	91
4974030000000	1	25
20444037	1	75
20554873	1	48
20571252	1	200
4712870000000	1	104
704436000000	1	750
35496006953	1	106
45064128	1	188
4963170000000	1	120
41554696424	1	133
5010010000000	1	137
20525613	1	36
20494247	1	385
20571986	1	260
20562663	1	205
20434267	1	680
35496006809	1	66
20228828	1	16
20565749	1	35
20153267	1	64
6920060000000	1	150
20438142	1	503
20386320	1	87
20411602	1	122
1001160000000	1	250
20555870	1	650
20494773	1	275
65300015086	1	75
20459802	1	42
35496007479	1	666
20554002	1	1014
350730000000	1	57
20563240	1	148
51131641075	1	91
20521127	1	96
20561130	1	110
20555832	1	500
20055400	1	138
20555696	1	40
20506643	1	43
35496007776	1	166
4715380000000	1	252
20153700	1	111
4717410000000	1	99
71463012220	1	168
4960650000000	1	254
82984258059	1	142
20548056	1	480
71153003507	1	158
20568672	1	100
20524715	1	22
20559007	1	288
20343590	1	184
20432126	1	58
20568528	1	1000
20443658	1	2300
20561420	1	330
20545994	1	155
20570705	1	1083
20561413	1	220
20570057	1	905
20570064	1	260
20508968	1	1531
20315337	1	618
20531737	1	1288
20563615	1	276
20556990	1	131
20383985	1	210
26333006434	1	64
41554680515	1	241
20512828	1	95
20571634	1	288
41554687521	1	170
2100260000000	1	188
20374730	1	325
20560980	1	247
20512316	1	1200
20485276	1	44
20523930	1	10
20571276	1	350
41554641523	1	123
20542238	1	1047
41554680553	1	241
20563202	1	91
51135088128	1	150
2340100000000	1	184
20558390	1	894
20552923	1	2700
20228439	1	40
20550165	1	329
20571641	1	216
11797210039	1	376
20560379	1	82
3331300000000	1	79
8887160000000	1	70
75272068539	1	89
76174841060	1	84
41554616309	1	83
20545093	1	906
20544492	1	315
20570743	1	329
20570651	1	946
20566715	1	672
20563639	1	80
20554460	1	190
20564278	1	27
20525040	1	351
20450731	1	435
20537302	1	280
20555023	1	841
20566364	1	155
20391119	1	80
20451172	1	99
20561017	1	88
20369811	1	123
20525606	1	59
20100797	1	135
82228266192	1	91
20531119	1	700
4715540000000	1	65
41554614619	1	182
20569198	1	633
20560447	1	260
20519827	1	137
20514747	1	310
20513245	1	33
20555153	1	906
20506230	1	18
20529482	1	15
20571139	1	7809
20566111	1	985
20555085	1	210
20435929	1	80
30986036076	1	130
20571696	1	216
20489281	1	717
20509149	1	582
20511951	1	244
26333006380	1	32
20546847	1	210
4955600000000	1	220
70501822326	1	225
20525552	1	102
20561093	1	137
20252496	1	157
20496500	1	30
20554118	1	1047
26333006366	1	57
20401214	1	174
20485221	1	104
20561215	1	324
41554641905	1	83
3165140000000	1	2400
20532536	1	70
20425074	1	108
20545512	1	21
20561741	1	2300
20522308	1	904
41554680218	1	55
20159788	1	513
20505868	1	69
20506865	1	83
49573220	1	104
20543389	1	251
20545819	1	39
20539764	1	250
20489304	1	281
20543006	1	88
4719670000000	1	106
20500573	1	448
20425081	1	34
41554641998	1	83
74570444045	1	167
73102183384	1	65
65300007418	1	50
26333006458	1	32
20200657	1	246
20524692	1	33
20493684	1	49
45032608	1	86
5010430000000	1	108
20570699	1	809
20557843	1	117
20491185	1	570
20525637	1	280
20549824	1	1619
41554690101	1	97
20470388	1	578
20464127	1	210
9771010000000	1	150
41554692952	1	83
20549381	1	130
20513269	1	52
20342814	1	169
4961990000000	1	64
26333008285	1	205
20548940	1	780
4904680000000	1	140
20436896	1	71
4712180000000	1	22
41554616491	1	235
20525545	1	78
41554616187	1	83
20166069	1	207
2884011363	1	200
20519407	1	142
20161477	1	495
20455187	1	157
20419295	1	144
20554842	1	36
4907990000000	1	150
20519537	1	364
41554696318	1	121
73319000245	1	40
20525620	1	114
65300007654	1	91
20396930	1	90
20564865	1	312
4713660000000	1	552
37466080680	1	500
37466018928	1	500
20570590	1	746
41554616507	1	83
20543075	1	52
20411435	1	95
20566029	1	55
20513313	1	14
20563332	1	1000
41554641783	1	83
20543839	1	137
20539399	1	75
20517793	1	1078
20544881	1	30
20554774	1	350
20360153	1	60
76906030038	1	157
20548421	1	1500
20373092	1	121
20538668	1	80
20569136	1	142
4902040000000	1	102
4715440000000	1	100
4994770000000	1	378
20562649	1	1028
4961380000000	1	240
20419943	1	60
20149024	1	174
20560928	1	137
20425067	1	144
20426156	1	426
71463021291	1	72
20434182	1	22
20541484	1	1156
26333004492	1	17
74570464005	1	167
20428174	1	155
20542627	1	121
3094570000000	1	210
20425043	1	216
20521073	1	116
20388324	1	800
20521110	1	86
20525668	1	39
4715980000000	1	176
44738075190	1	52
8850580000000	1	48
20524180	1	116
20408091	1	36
85081552617	1	279
20540258	1	17
20471972	1	288
20572204	1	576
20560935	1	137
20376178	1	393
20554552	1	150
20558482	1	50
20564520	1	200
20565688	1	95
20496517	1	24
41554676280	1	154
9556440000000	2	89
4710180000000	2	98
4710320000000	2	425
4710020000000	2	198
4712600000000	2	348
4710090000000	2	130
22000167620	2	192
4710010000000	2	46
4903100000000	2	58
4712160000000	2	290
4902110000000	2	391
4711270000000	2	29
7616100000000	2	268
4710890000000	2	179
4710910000000	2	14
4717360000000	2	224
4712080000000	2	65
4710110000000	2	116
4712430000000	2	116
4710250000000	2	84
37000440147	2	47
4901730000000	2	169
9556000000000	2	28
300411000000	2	158
4714280000000	2	392
20398576	2	245
4710080000000	2	189
4711710000000	2	378
78698703015	2	79
4710130000000	2	185
5010420000000	2	119
20452735	2	200
20373849	2	660
4718480000000	2	5180
4716550000000	2	135
4973660000000	2	118
4712990000000	2	199
8801080000000	2	65
3228020000000	2	59
4710500000000	2	85
4711040000000	2	40
4715870000000	2	30
89782019059	2	28
4902750000000	2	169
4738890000000	2	350
4710050000000	2	18
2100050000000	2	42
21000767472	2	60
4985640000000	2	179
4713050000000	2	36
4711410000000	2	31
4710630000000	2	85
4710970000000	2	60
4710730000000	2	110
20279431	2	135
4710430000000	2	31
4714500000000	2	45
4710040000000	2	48
4711690000000	2	45
4710030000000	2	96
4902400000000	2	76
4710580000000	2	19
20566067	2	94
4710760000000	2	39
4714690000000	2	125
4710120000000	2	94
4711610000000	2	51
4712490000000	2	33
4710360000000	2	42
4710700000000	2	52
5099830000000	2	84
4710190000000	2	46
4904510000000	2	56
4711930000000	2	41
4710170000000	2	58
4710480000000	2	39
8888420000000	2	56
4901360000000	2	81
614633000000	2	79
4710310000000	2	128
2250270000000	2	9
4710460000000	2	617
4710710000000	2	109
4711190000000	2	40
4897880000000	2	57
381515000000	2	119
4904640000000	2	132
78895740042	2	52
20421410	2	62
4711590000000	2	117
4712050000000	2	63
4715890000000	2	52
4711770000000	2	36
4710470000000	2	151
4710670000000	2	22
4711570000000	2	30
4987070000000	2	159
4901300000000	2	69
2250080000000	2	189
4714980000000	2	30
8851110000000	2	63
4903070000000	2	45
9310040000000	2	185
4710070000000	2	99
4711630000000	2	119
4711520000000	2	19
4711890000000	2	26
4971880000000	2	329
4903300000000	2	99
4710490000000	2	30
4710060000000	2	25
20412074	2	76
4715880000000	2	396
4711760000000	2	25
4717000000000	2	197
4710520000000	2	18
4711560000000	2	66
4710290000000	2	512
4891980000000	2	125
4710300000000	2	85
74261160506	2	78
4710270000000	2	139
4718090000000	2	229
2270020000000	2	160
4714620000000	2	43
4710370000000	2	36
8712050000000	2	1138
4713890000000	2	109
4714080000000	2	118
4710720000000	2	85
4711130000000	2	85
2270070000000	2	106
4712030000000	2	69
4710880000000	2	29
20522285	2	699
20515430	2	70
4718430000000	2	86
50000301829	2	118
4716590000000	2	724
28851030212	2	239
5503020000000	2	658
4718390000000	2	35
4710820000000	2	22
4711300000000	2	36
4710740000000	2	115
4014610000000	2	139
4713240000000	2	35
4719860000000	2	350
8410660000000	2	175
5025230000000	2	199
4710540000000	2	38
4718120000000	2	109
4714240000000	2	39
4716350000000	2	170
4901330000000	2	69
4711390000000	2	15
4901010000000	2	48
9556020000000	2	39
20539207	2	35
34000102112	2	48
4714110000000	2	23
4710100000000	2	145
34000100095	2	45
4711990000000	2	58
4711620000000	2	46
4711440000000	2	119
8888020000000	2	95
4711050000000	2	119
4713210000000	2	79
4902520000000	2	149
4713690000000	2	45
733879000000	2	49
4714960000000	2	25
4714540000000	2	49
4714530000000	2	134
8850160000000	2	23
8850600000000	2	85
4712070000000	2	109
4710210000000	2	109
4712280000000	2	132
4975060000000	2	16
7610050000000	2	370
4716110000000	2	66
4711790000000	2	99
4710550000000	2	250
4719090000000	2	39
4715140000000	2	79
8990060000000	2	399
38000080203	2	178
4973170000000	2	70
7707950000000	2	270
3061380000000	2	119
4714060000000	2	99
3600010000000	2	299
4977080000000	2	39
4710640000000	2	25
4712390000000	2	29
4901170000000	2	126
4934570000000	2	50
4715000000000	2	40
9003580000000	2	90
4710160000000	2	35
4710680000000	2	55
20555429	2	138
4710690000000	2	43
41736007284	2	598
7231250000000	2	33
4710560000000	2	63
4014400000000	2	108
4714850000000	2	75
4713090000000	2	126
4710200000000	2	34
4710940000000	2	30
4719580000000	2	88
20451066	2	65
27000639641	2	99
4710570000000	2	156
4710530000000	2	35
4716380000000	2	126
4714050000000	2	53
4710140000000	2	77
719860000000	2	72
4710770000000	2	85
4711260000000	2	29
20540791	2	2691
4713810000000	2	49
4713760000000	2	89
4713920000000	2	396
20514723	2	617
4711180000000	2	47
4711660000000	2	20
4710220000000	2	104
4714070000000	2	53
4712300000000	2	85
20489250	2	4551
2240010000000	2	43
20217280	2	33
20529536	2	170
4717230000000	2	283
20419974	2	1178
20546236	2	31
4718650000000	2	175
4718180000000	2	140
4718060000000	2	15
